# format: x, y, z, (trackId)+
-197.379, 374.71, -427.849, 7470
-214.16, 365.385, -417.836, 7470
-228.769, 356.446, -407.506, 7470
-221.355, 361.079, -663.866, 5243
-223.394, 359.805, -240.897, 610
-286.403, 312.014, -492.553, 7470
-284.851, 313.411, -418.689, 7470
-286.812, 311.646, -467.4, 7470
-286.812, 311.646, -448.953, 7470
-289.78, 308.914, -6.13502, 639
-309.223, 289.461, -311.715, 2323
-308.385, 290.329, -285.572, 2323
-316.907, 280.968, -763.791, 695
-402.59, 131.47, -77.0106, 656
-403.339, 129.164, -36.9946, 2150
-412.301, 96.9673, -101.729, 420
-412.349, -96.7741, -93.1482, 2443
-405.643, -121.84, -762.28, 349
-402.698, -131.138, -871.446, 6628
-377.29, -192.525, -10.1083, 2350
-376.217, -194.543, -1606.77, 4255
-368.95, -207.986, -1138.68, 2236
-369.688, -206.707, -56.3239, 719
-366.679, -211.918, -64.1212, 1849
-288.557, -310.074, -1600.95, 751
-229.39, -356.058, -534.161, 2663
-218.646, -362.772, -1519.01, 1390
-216.463, -364.055, -1384.94, 2236
-206.46, -369.83, -1378.39, 2236
-211.756, -366.772, -872.07, 753
-203.714, -371.341, -777.094, 5240
-133.375, -401.971, -1618.79, 2422
-133.32, -401.989, -925.048, 2422
-126.674, -404.149, -292.663, 2422
-124.136, -404.984, -663.139, 2236
-121.84, -405.643, -732.072, 5491
-99.6584, -411.63, -2.7853, 2429
-93.9445, -413.005, -274.408, 2429
-89.7031, -413.907, -159.967, 2429
-92.4727, -413.318, -75.3995, 2429
-8.3728, -423.478, -1453.68, 1390
5.31195, -423.513, -1557.22, 967
2.14283, -423.513, -574.124, 428
4.88738, -423.513, -359.922, 548
133.58, -401.905, -381.277, 509
191.284, -377.906, -1033.32, 2422
193.246, -376.907, -450.824, 457
209.296, -368.193, -294.305, 643
225.289, -358.62, -241.357, 440
285.9, -312.467, -418.26, 5070
289.766, -308.928, -289.864, 486
358.994, -224.691, -638.573, 492
405.643, -121.84, -149.88, 11
423.749, -58.6473, 505.269, 629
426.238, -37.1005, 637.806, 582
426.98, -26.484, 463.583, 416
426.008, 39.3539, 1077.27, 744
357.887, 234.419, 1468.11, 7278
257.431, 341.74, 542.401, 1005
243.052, 352.065, 791.586, 432
191.821, 382.4, 1014.98, 7469
190.768, 382.913, 1233.48, 6551
174.989, 390.361, 893.471, 229
58.2167, 423.81, 173.934, 2038
54.5233, 424.329, 681.837, 2038
51.7671, 424.703, 405.687, 2038
41.913, 425.739, 585.463, 2038
43.5329, 425.568, 144.012, 22
25.9222, 427.019, 173.69, 496
-25.9696, 427.016, 116.011, 109
-34.8803, 426.393, 1287.14, 236
-27.6328, 426.9, 1287.49, 236
-39.0727, 426.037, 760.886, 2038
-44.1117, 425.508, 453.415, 694
-158.942, 397.167, 1595.72, 2038
-163.346, 395.388, 1362.39, 2038
-179.395, 388.4, 390.002, 261
-185.388, 385.537, 1250.53, 2038
-191.673, 382.472, 1248.74, 2038
-188.892, 383.828, 866.17, 6549
-241.401, 353.178, 1243.63, 2038
-249.62, 347.415, 1242.64, 2038
-245.679, 350.278, 1634.38, 642
-254.535, 343.844, 1333.76, 2038
-256.077, 342.724, 969.611, 72
-258.811, 340.665, 299.81, 417
-263.521, 336.985, 714.266, 73
-341.661, 257.54, 1234.47, 7134
-344.247, 253.98, 415.006, 736
-345.509, 252.244, 1337.02, 8335
-352.578, 242.291, 202.676, 7470
-356.32, 236.742, 289.748, 611
-383.523, 189.519, 856.972, 186
-386.707, 182.991, 1425.43, 722
-387.903, 180.51, 1407.12, 722
-396.141, 161.481, 985.186, 2038
-424.91, 49.7928, 1069.22, 606
-425.859, 40.7665, 601.55, 2038
-425.577, 43.447, 229.291, 402
-426.632, -31.4649, 654.549, 2038
-424.354, -54.3419, 525.463, 2038
-423.773, -58.4771, 140.646, 2038
-397.966, -156.964, 745.783, 575
-395.81, -162.299, 890.825, 680
-394.17, -166.36, 863.857, 691
-395.81, -162.299, 753.752, 575
-395.81, -162.299, 736.135, 575
-387.836, -180.676, 1629.44, 413
-385.895, -184.654, 983.747, 6994
-386.53, -183.352, 168.652, 28
-383.34, -189.893, 1438.65, 2156
-354.541, -239.38, 388.593, 683
-342.358, -256.58, 1414.72, 2663
-335.719, -265.141, 217.201, 3051
-260.567, -339.293, 15.491, 2590
-261.203, -338.796, 562.239, 646
-246.952, -349.354, 597.336, 1779
-245.686, -350.288, 515.938, 480
-187.894, -384.315, 42.4789, 234
-179.108, -388.528, 566.505, 2591
-161.155, -396.273, 38.1498, 641
-42.4465, -425.683, 561.819, 534
-28.5535, -426.835, 1613.98, 104
49.7221, -424.918, 865.724, 6554
46.6368, -425.242, 626.721, 7296
47.4609, -425.156, 171.117, 450
48.215, -425.076, 98.7614, 180
56.4346, -424.06, 703.48, 761
54.7738, -424.294, 1191.37, 2156
162.168, -395.863, 1549.15, 761
156.127, -398.304, 1144.95, 2422
172.57, -391.439, 1540.35, 761
170.266, -392.465, 659.591, 2422
167.569, -393.665, 152.649, 2422
174.219, -390.704, 73.5563, 439
184.036, -386.197, 154.656, 2422
188.903, -383.823, 851.915, 557
190.67, -382.961, 356.257, 51
234.585, -357.776, 968.568, 6548
240.267, -353.943, 739.074, 6998
239.941, -354.163, 149.649, 472
247.18, -349.188, 272.715, 150
258.541, -340.876, 493.804, 562
264.407, -336.293, 238.269, 1976
337.247, -263.185, 1395.71, 761
354.597, -239.297, 1246.2, 359
383.067, -190.453, 1533.4, 5332
388.524, -179.116, 319.794, 761
395.26, -163.662, 250.986, 635
398.099, -156.634, 1279.49, 6244
426.45, -34.0637, -528.964, 598
426.552, -32.6085, -1251.44, 437
426.898, -27.6651, -1232.59, 437
427.088, -24.9437, -707.876, 650
426.947, 26.9633, -414.848, 449
426.413, 34.6001, -355.344, 1872
426.505, 33.2763, -13.4761, 495
424.909, 49.8101, -764.396, 452
424.803, 50.8157, -1357.41, 1872
424.632, 52.3637, -688.302, 3934
424.02, 56.7235, -446.571, 497
389.926, 175.968, -37.1721, 524
390.149, 175.466, -340.777, 2037
387.799, 180.752, -583.878, 742
349.804, 246.331, -927.342, 654
345.526, 252.22, -953.366, 487
341.509, 257.731, -982.039, 487
263.914, 336.678, -906.937, 0
263.495, 337.005, -162.424, 581
238.391, 355.208, -669.725, 2584
244.968, 350.772, -551.494, 608
183.002, 386.701, -517.068, 595
180.938, 387.713, -214.399, 2037
29.9673, 426.737, -816.189, 5556
27.6716, 426.897, -23.1082, 503
-56.8682, 423.999, -1433.87, 293
-56.4289, 424.061, -1412.72, 293
-64.1142, 422.981, -712.457, 709
-180.524, 387.91, -445.818, 7470
-186.088, 385.196, -435.804, 7470
